_key,username,location,postcount,likes,keyword,gender,identity,marriage,region,risk_appetite,education,revenue,deposit,debt,intended_products,label
883,2aa1,,3.0,0.0,赢得,,,,,,,,,,,
884,1d57,,4.0,0.0,爱,,,,,,,,,,,
885,e471,,1.0,0.0,邀请,,,,,,,,,,,
886,1922,,1.0,0.0,准备,,,,,,,,,,,
887,E2A1,,7.0,65.0,死亡,,,,,,,,,,,
888,16e9,,2.0,0.0,留下,,,,,,,,,,,
889,a5b6,,4.0,0.0,穆斯林,,,,,,,,,,,
890,6eb1,,452.0,55.0,找到,,,,,,,,,,,
891,7c71,,4.0,0.0,得到,,,,,,,,,,,
892,6371,,2.0,0.0,没有,,,,,,,,,,,
893,fd37,,1.0,0.0,无,,,,,,,,,,,
894,F1A8,,1.0,0.0,小时,,,,,,,,,,,
895,4331,,5.0,0.0,舌头,,,,,,,,,,,
896,9631,,1.0,0.0,生活,,,,,,,,,,,
897,c3c9,,1.0,0.0,财政年度,,,,,,,,,,,
898,89Eb,العراق تكريت,2.0,1.0,问,,,,,,,,,,,
899,FB99,,1.0,0.0,玩,,,,,,,,,,,
900,b23d,,23.0,41.0,当然,,,,,,,,,,,
901,c834,,11.0,0.0,相信,,,,,,,,,,,
902,40Ca,,2.0,0.0,刚刚,,,,,,,,,,,
903,4D18,"ÜT: -6.164094,106.634322",9.0,0.0,得到,,,,,,,,,,,
904,13b3,São Paulo/ Minas Gerais,36.0,0.0,了解,,,,,,,,,,,
905,f849,VENEZUELA,21986.0,4542.0,应用程序,,,,,,,,,,,
906,0971,,2.0,0.0,像,,,,,,,,,,,
907,5817,,19.0,1.0,甚至,,,,,,,,,,,
908,bbfe,,63.0,1.0,有趣,,,,,,,,,,,
909,14fe,関東,30.0,0.0,业余时间,,,,,,,,,,,
910,827b,,3.0,0.0,照片,,,,,,,,,,,
911,c63d,Wasaga  Beach,1.0,4.0,无,,,,,,,,,,,
912,2d4d,,1.0,0.0,上玩,,,,,,,,,,,
913,cb29,Tokyo Japan,13286.0,69.0,房间,,,,,,,,,,,
914,C602,,11.0,1.0,汽车,,,,,,,,,,,
915,442A,,10.0,0.0,看起来,,,,,,,,,,,
916,1418,,3.0,0.0,寒冷,,,,,,,,,,,
917,d337,"ÜT: -7.280384,112.783219",202.0,2.0,分享,,,,,,,,,,,
918,6817,,62.0,0.0,糟糕,,,,,,,,,,,
919,ADFC,Atlanta,5.0,0.0,时间表,,,,,,,,,,,
920,2491,,10.0,0.0,最好,,,,,,,,,,,
921,06Cd,,9.0,571.0,来自,,,,,,,,,,,
922,b882,izmirrrr,2.0,0.0,继续,,,,,,,,,,,
923,a0a1,,117.0,22.0,朋友,,,,,,,,,,,
924,2AD7,New Jersey,3554.0,1822.0,事情,,,,,,,,,,,
925,eb33,"Pearland, TX",1306.0,2257.0,起来,,,,,,,,,,,
926,8e91,,1.0,0.0,打开,,,,,,,,,,,
927,6335,اعماق الانترنت,44.0,49.0,用户名,,,,,,,,,,,
928,5cc5,South Korea,21.0,0.0,支持,,,,,,,,,,,
929,CCAC,"Pittsburgh, PA",18780.0,9885.0,立即,,,,,,,,,,,
930,5e30,,411.0,0.0,照片,,,,,,,,,,,
931,21CF,,2542.0,762.0,合作伙伴,,,,,,,,,,,
932,6E66,bcn,1.0,0.0,是,,,,,,,,,,,
933,2ac9,,140.0,2.0,抱歉,,,,,,,,,,,
934,949B,Houston Tx.,1.0,0.0,刚刚,,,,,,,,,,,
935,ce19,,1.0,0.0,寒冷,,,,,,,,,,,
936,0ac0,"Dallas, TX",1.0,0.0,购物,,,,,,,,,,,
937,8106,Mexico City,15679.0,2740.0,时间表,,,,,,,,,,,
938,c4a7,,20.0,7.0,电子邮件,,,,,,,,,,,
939,7258,"서울특별시, 한국",138.0,0.0,服务,,,,,,,,,,,
940,4164,,1.0,0.0,无,,,,,,,,,,,
941,715D,,4.0,0.0,注册,,,,,,,,,,,
942,00Ea,Rize - Cbü,2180.0,316.0,继续,,,,,,,,,,,
943,c388,,14.0,3.0,测试,,,,,,,,,,,
944,4d5d,,1.0,0.0,闪光灯,,,,,,,,,,,
945,b076,Canada,1.0,0.0,小时,,,,,,,,,,,
946,F1b0,Sevilla,15588.0,97.0,糟糕,,,,,,,,,,,
947,Daa2,,4.0,0.0,急需,,,,,,,,,,,
948,0822,Toronto Canada,8.0,0.0,看起来,,,,,,,,,,,
949,deb0,"Orange County, CA",1060.0,1059.0,看起来,,,,,,,,,,,
950,984F,,77.0,0.0,出来,,,,,,,,,,,
951,563e,"الرياض, المملكة العربية السعودية",81.0,544.0,房子,,,,,,,,,,,
952,2628,,1.0,0.0,汽车新闻,,,,,,,,,,,
953,fe90,Italy,1.0,0.0,思考,,,,,,,,,,,
954,97Db,,12.0,1.0,找到,,,,,,,,,,,
955,4b01,,4.0,5.0,乐趣,,,,,,,,,,,
956,6896,宮城県,16.0,19.0,糟糕,,,,,,,,,,,
957,505c,,1.0,0.0,住,,,,,,,,,,,
958,0dd2,,3.0,0.0,面膜,,,,,,,,,,,
959,3eca,Melbourne ,5.0,1.0,粉丝,,,,,,,,,,,
960,1FBA,Near Water in a  RIPTIDE,1058.0,141.0,见到,,,,,,,,,,,
961,123C,,4.0,0.0,读,,,,,,,,,,,
962,34a3,,1.0,0.0,无,,,,,,,,,,,
963,3361,,12.0,0.0,俱乐部,,,,,,,,,,,
964,1fd0,,3.0,0.0,是否,,,,,,,,,,,
965,15e9,,1.0,1.0,最好,,,,,,,,,,,
966,4398,,2.0,0.0,讨论,,,,,,,,,,,
967,d830,,3.0,0.0,软糖,,,,,,,,,,,
968,196B,,1.0,0.0,无,,,,,,,,,,,
969,7251,TOKYOときどきTOYAMA,6306.0,581.0,情况,,,,,,,,,,,
970,eb54,,2.0,0.0,烹饪,,,,,,,,,,,
971,D05D,,2747.0,8.0,发现,,,,,,,,,,,
972,2706,,1.0,0.0,工作,,,,,,,,,,,
973,5598,,1.0,0.0,加入,,,,,,,,,,,
974,1506,,1.0,0.0,适合,,,,,,,,,,,
975,c2a0,"Manaus, Brasil",2.0,7.0,了解,,,,,,,,,,,
976,bc45,,2.0,0.0,讨厌,,,,,,,,,,,
977,9e6a,,88.0,1.0,电影,,,,,,,,,,,
978,E804,China... I mean Richmond,36.0,0.0,更新,,,,,,,,,,,
979,944e,,7.0,0.0,还有,,,,,,,,,,,
980,556a,,60.0,12.0,制作,,,,,,,,,,,
981,ae5c,Oklahoma City,107.0,119.0,应用程序,,,,,,,,,,,
982,823C,,335.0,0.0,觉得,,,,,,,,,,,
983,27cc,,1.0,0.0,比赛,,,,,,,,,,,
984,773D,,3.0,0.0,情况,,,,,,,,,,,
985,c0dd,"Bushwick, Brooklyn",22260.0,7255.0,糟糕,,,,,,,,,,,
986,a4e5,,120.0,0.0,发现,,,,,,,,,,,
987,4436,,1.0,0.0,试试,,,,,,,,,,,
988,f3c5,,12.0,6.0,抱歉,,,,,,,,,,,
989,b438,,4125.0,16849.0,第三世界,,,,,,,,,,,
990,dc95,,4.0,0.0,看着,,,,,,,,,,,
991,3fca,Universidad Zamorano,3.0,0.0,来到,,,,,,,,,,,
992,9777,,3.0,0.0,看不到,,,,,,,,,,,
993,db1a,,5.0,0.0,看看,,,,,,,,,,,
994,3E29,,2.0,0.0,最,,,,,,,,,,,
995,CCCE,,109.0,158.0,意味着,,,,,,,,,,,
996,06Ab,,3.0,0.0,先生,,,,,,,,,,,
997,88AD,Both Bournemouth & Glasgow,23.0,5.0,房间,,,,,,,,,,,
998,28Bb,,2.0,0.0,真的,,,,,,,,,,,
999,B4E3,,1.0,0.0,没有,,,,,,,,,,,
1000,1154,,29.0,0.0,用户名,,,,,,,,,,,
1001,F09B,,19.0,0.0,糟糕,,,,,,,,,,,
